whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X1222.mbinfo.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	Protein.names	whole_proteome_Uniprot_IMEx	two_hybrid	all_protein_complementation	AP_MS	two_hybrid_vs_AP_MS
Q12495	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	606	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	70210	0		5 out of 5	Evidence at protein level	Chromatin assembly factor 1 subunit p90 (CAF-1 90 kDa subunit) (RAP1 localization factor 2)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12496	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1037	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	118392	0		1 out of 5	Evidence at protein level	Uncharacterized protein YOL098C	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
Q12497	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	93	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	10845	0		2 out of 5	Evidence at protein level	Protein FMP16, mitochondrial (Found in mitochondrial proteome protein 16)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12498	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	284	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	32012	0		2 out of 5	Evidence at protein level	Pheromone-regulated membrane protein 4	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12499	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	511	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	56956	0		5 out of 5	Evidence at protein level	Nucleolar protein 58 (Nucleolar protein 5)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12500	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	764	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	86426	0		3 out of 5	Evidence at protein level	Late secretory pathway protein AVL9 (APL2 VPS1 synthetic lethal protein 9)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12501	1	1	0	0	0	0	0	0	0	0	0	0	reviewed	1770	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	202131	0	ALTERNATIVE PRODUCTS:  Event=Ribosomal frameshifting; Named isoforms=2;  Comment=The Gag-Pol polyprotein is generated by a +1 ribosomal frameshift.; Name=Transposon Ty2-OR2 Gag-Pol polyprotein; IsoId=Q12501-1; Sequence=Displayed; Note=Produced by +1 ribosomal frameshifting between codon Leu-431 and Gly-432 of the YOR343W-A ORF.; Name=Transposon Ty2-OR2 Gag polyprotein; IsoId=Q12293-1; Sequence=External; Note=Produced by conventional translation.; 	5 out of 5	Evidence at protein level	Transposon Ty2-OR2 Gag-Pol polyprotein (TY2A-TY2B) (Transposon Ty2 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA); Ty2 protease (PR) (EC 3.4.23.-); Integrase (IN); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4)]	SwissProt_not_IMEX	0	0	0	not in IMEx
Q12502	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	818	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	89826	0		5 out of 5	Evidence at protein level	Protein LDB19 (Low dye-binding protein 19)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12504	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	494	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57289	0		3 out of 5	Evidence at protein level	Ribosomal lysine N-methyltransferase 4 (EC 2.1.1.-) (SET domain-containing protein 7)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12505	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	502	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57844	0		5 out of 5	Evidence at protein level	Serine/threonine-protein kinase SKS1 (EC 2.7.11.1) (Suppressor kinase of SNF3)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12506	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	109	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12524	0		1 out of 5	Uncertain	Putative uncharacterized protein YOR314W	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12507	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	346	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	39021	0		3 out of 5	Evidence at protein level	Superficial pseudohyphal growth protein 1	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12508	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	421	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	49169	0		4 out of 5	Evidence at protein level	Sporulation protein RMD5 (Glucose-induced degradation protein 2) (Required for meiotic nuclear division protein 5)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12509	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	438	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	50044	0		4 out of 5	Evidence at protein level	Actin-like protein ARP6	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12510	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	522	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	59156	0		4 out of 5	Evidence at protein level	DNA damage-binding protein CMR1 (Changed mutation rate protein 1)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12511	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	572	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	63669	0		5 out of 5	Evidence at protein level	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial (PDP 1) (EC 3.1.3.43) (Phosphatase two C protein 5) (Protein phosphatase 2C homolog 5) (PP2C-5) (Protein phosphatase of PDH protein 1) (Pyruvate dehydrogenase complex phosphatase 1) (PDC phosphatase 1)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12512	1	1	uniprotkb	559292	0	1	0	0	0	1	1	1	reviewed	249	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	27567	0		2 out of 5	Inferred from homology	Protein ZPS1	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12513	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	150	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16771	0		4 out of 5	Evidence at protein level	Translation machinery-associated protein 17 (ATPase-dedicated chaperone of 17 kDa) (ADC17)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12514	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	560	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	65855	0		5 out of 5	Evidence at protein level	General negative regulator of transcription subunit 5	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12515	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	295	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	31886	0		3 out of 5	Evidence at protein level	Protein PAR32 (Protein phosphorylated after rapamycin 32)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12516	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	437	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	49580	0		3 out of 5	Evidence at protein level	Regulator of phospholipase D SRF1 (SPO14 regulatory factor 1)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12517	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	231	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	26266	0		5 out of 5	Evidence at protein level	mRNA-decapping enzyme subunit 1	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12518	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	454	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	52352	0		5 out of 5	Evidence at protein level	Epsin-1	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12520	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	339	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	38075	0		3 out of 5	Evidence at protein level	UDP-galactose transporter homolog 1 (Multicopy suppressor of leflunomide-sensitivity protein 6)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12522	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	245	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	26458	0		5 out of 5	Evidence at protein level	Eukaryotic translation initiation factor 6 (eIF-6)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12523	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	523	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57324	0		2 out of 5	Evidence at protein level	WD repeat-containing protein YPL247C	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12524	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	340	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	39755	0		5 out of 5	Evidence at protein level	Peroxisomal coenzyme A diphosphatase 1, peroxisomal (EC 3.6.1.55)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12525	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	324	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	36715	0		3 out of 5	Evidence at protein level	Homocysteine S-methyltransferase 1 (EC 2.1.1.10) (S-methylmethionine:homocysteine methyltransferase 1) (SMM:Hcy S-methyltransferase 1)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12527	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1178	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	135025	0		5 out of 5	Evidence at protein level	Autophagy-related protein 11 (Cytoplasm to vacuole targeting protein 9)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12528	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	110	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12655	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR111W	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12529	1	1	uniprotkb	559292	1	0	0	0	0	1	1	1	reviewed	373	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	43750	0		2 out of 5	Inferred from homology	Potential protein lysine methyltransferase SET6 (EC 2.1.1.-) (SET domain-containing protein 6)	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
Q12530	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	201	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	23619	0		4 out of 5	Evidence at protein level	Ribonuclease MRP protein subunit RMP1 (RNA-processing protein RMP1) (RNase MRP 23.6 kDa subunit)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12531	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	247	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	27775	0		1 out of 5	Inferred from homology	Zinc finger protein YPR015C	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12532	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1038	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	119069	0		5 out of 5	Evidence at protein level	Ribosome quality control complex subunit 2 (Translation-associated element 2)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12672	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	160	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18274	0		3 out of 5	Evidence at protein level	60S ribosomal protein L21-B	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
Q12674	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1656	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	188319	0		4 out of 5	Evidence at protein level	Probable phospholipid-transporting ATPase DNF3 (EC 3.6.3.1)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12675	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1612	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	182619	0		5 out of 5	Evidence at protein level	Phospholipid-transporting ATPase DNF2 (EC 3.6.3.1) (Flippase DNF2)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12676	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	427	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	47851	0		3 out of 5	Evidence at protein level	Dihydrofolate synthetase (DHFS) (EC 6.3.2.12)	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
Q12680	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	2145	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	238102	0		5 out of 5	Evidence at protein level	Glutamate synthase [NADH] (EC 1.4.1.14) (NADH-GOGAT)	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
Q12690	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	199	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	22554	0		3 out of 5	Evidence at protein level	60S ribosomal protein L13-A	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
Q12691	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1091	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	120296	0		3 out of 5	Evidence at protein level	Sodium transport ATPase 5 (EC 3.6.3.7)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12692	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	134	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14283	0		5 out of 5	Evidence at protein level	Histone H2A.Z	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12697	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	1472	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	166750	0		5 out of 5	Evidence at protein level	Vacuolar cation-transporting ATPase YPK9 (EC 3.6.3.-) (PARK9 homolog)	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
Q12734	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1121	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	124849	0		5 out of 5	Evidence at protein level	Transcription factor CSR2 (CHS5 SPA2 rescue protein 2)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12743	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	341	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	38131	0		3 out of 5	Evidence at protein level	DER1-like family member protein 1	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12744	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	133	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15007	0		1 out of 5	Uncertain	Putative uncharacterized protein YML094C-A	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12745	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	709	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	82396	0		5 out of 5	Evidence at protein level	Protein transport protein SEC39 (Dependent on SLY1-20 protein 3)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12746	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	312	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	35287	0		5 out of 5	Evidence at protein level	Plasma membrane-associated coenzyme Q6 reductase PGA3 (EC 1.6.2.2) (Processing of GAS1 and ALP protein 3)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12748	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	733	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	84252	0		5 out of 5	Evidence at protein level	Central kinetochore subunit CTF3 (Chromosome loss protein 3) (Chromosome transmission fidelity protein 3)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12749	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1114	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	128009	0		5 out of 5	Evidence at protein level	Structural maintenance of chromosomes protein 6 (DNA repair protein RHC18) (Rad18 homolog)	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
Q12751	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	981	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	113249	0		3 out of 5	Evidence at protein level	RNA polymerase II assembly factor RTP1 (Required for nuclear transport of RNA pol II protein 1) (Transport and Golgi organization protein 6 homolog)	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
Q12753	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	694	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	76671	0		4 out of 5	Evidence at protein level	Transcriptional activator HAA1	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12754	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1228	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	137509	0		5 out of 5	Evidence at protein level	Ribosomal RNA-processing protein 12	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q2V2P0	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	78	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	9249	0		1 out of 5	Predicted	Uncharacterized protein YPR145C-A	SwissProt_not_IMEX	0	0	0	not in IMEx
Q2V2P1	1	1	uniprotkb	559292	1	0	0	0	0	1	1	1	reviewed	62	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	7078	0		1 out of 5	Predicted	Coiled-coil domain-containing protein YLR146W-A	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
Q2V2P2	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	73	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	8531	0		1 out of 5	Predicted	Uncharacterized protein YKL065W-A	SwissProt_not_IMEX	0	0	0	not in IMEx
Q2V2P3	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	75	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	8519	0		1 out of 5	Predicted	Uncharacterized protein YKL023C-A	SwissProt_not_IMEX	0	0	0	not in IMEx
Q2V2P4	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	73	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	8165	0		1 out of 5	Inferred from homology	Uncharacterized protein YIL156W-B	SwissProt_not_IMEX	0	0	0	not in IMEx
Q2V2P5	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	75	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	8502	0		2 out of 5	Predicted	Uncharacterized protein YIL102C-A	SwissProt_not_IMEX	0	0	0	not in IMEx
Q2V2P6	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	9624	0		1 out of 5	Predicted	Uncharacterized protein YGL194C-A	SwissProt_not_IMEX	0	0	0	not in IMEx
Q2V2P7	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	9103	0		1 out of 5	Predicted	Uncharacterized protein YDR461C-A	SwissProt_not_IMEX	0	0	0	not in IMEx
Q2V2P8	1	1	0	0	0	0	0	0	0	0	0	1	reviewed	89	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	10244	0		2 out of 5	Evidence at protein level	Uncharacterized protein YDR374W-A	SwissProt_not_IMEX	0	0	0	not in IMEx
Q2V2P9	1	1	uniprotkb	559292	0	1	0	0	0	1	1	1	reviewed	66	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	7452	0		2 out of 5	Predicted	Uncharacterized protein YDR119W-A	SwissProt_and_IMEX	0	1	0	not two-hybrid, and not AP-MS
Q2V2Q0	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	85	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	9633	0		1 out of 5	Predicted	Putative uncharacterized protein YDL007C-A	SwissProt_not_IMEX	0	0	0	not in IMEx
Q2V2Q1	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	113	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12739	0		3 out of 5	Inferred from homology	Antisense of depressing factor protein 1	SwissProt_not_IMEX	0	0	0	not in IMEx
Q2V2Q2	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	79	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	7798	0		2 out of 5	Inferred from homology	Uncharacterized protein YCL048W-A	SwissProt_not_IMEX	0	0	0	not in IMEx
Q2V2Q3	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	67	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	7718	0		1 out of 5	Predicted	Putative uncharacterized protein YBR201C-A	SwissProt_not_IMEX	0	0	0	not in IMEx
Q35811	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	46	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	5849	0		1 out of 5	Uncertain	Putative uncharacterized protein Q0092, mitochondrial	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
Q3E6R4	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	66	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	6324	0		2 out of 5	Inferred from homology	Uncharacterized protein YDR524C-B	SwissProt_not_IMEX	0	0	0	not in IMEx
Q3E6R5	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	114	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12714	0		1 out of 5	Evidence at protein level	Uncharacterized mitochondrial outer membrane protein YDR381C-A	SwissProt_and_IMEX	0	1	0	not two-hybrid, and not AP-MS
Q3E705	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	233	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	27121	0		3 out of 5	Evidence at protein level	rRNA-processing protein EFG1 (Exit from G1 protein 1)	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
Q3E731	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	98	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11105	0		4 out of 5	Evidence at protein level	Cytochrome c oxidase assembly protein COX19	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
Q3E732	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	38	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	4521	0		1 out of 5	Predicted	Putative uncharacterized protein YLR264C-A	SwissProt_not_IMEX	0	0	0	not in IMEx
Q3E735	1	1	0	0	0	0	0	0	0	0	0	0	reviewed	80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	9779	0		1 out of 5	Evidence at protein level	Uncharacterized membrane protein YOR034C-A	SwissProt_not_IMEX	0	0	0	not in IMEx
Q3E736	1	1	0	0	0	0	0	0	0	0	0	1	reviewed	78	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	9036	0		1 out of 5	Evidence at protein level	Uncharacterized protein YOR192C-C	SwissProt_not_IMEX	0	0	0	not in IMEx
Q3E737	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	44	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	5049	0		1 out of 5	Predicted	Uncharacterized protein YJL047C-A	SwissProt_not_IMEX	0	0	0	not in IMEx
Q3E739	1	1	0	0	0	0	0	0	0	0	0	1	reviewed	70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	7680	0		1 out of 5	Evidence at protein level	Uncharacterized protein YIR021W-A	SwissProt_not_IMEX	0	0	0	not in IMEx
