whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X1222.mbinfo.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	whole_proteome_Uniprot_IMEx
Q03532	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	505	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	56717	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03533	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	586	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	66220	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03554	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	138	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15431	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03557	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	464	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	50919	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03558	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	400	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	45011	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03559	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	197	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	22179	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03579	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	150	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17207	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03612	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	1755	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	198562	NA	ALTERNATIVE PRODUCTS:  Event=Ribosomal frameshifting; Named isoforms=2;  Comment=The Gag-Pol polyprotein is generated by a +1 ribosomal frameshift. The ratio of Gag:Gag-Pol varies between 20:1 and 5:1 (By similarity). {ECO:0000250}; Name=Transposon Ty1-ER1 Gag-Pol polyprotein; IsoId=Q03612-1; Sequence=Displayed; Note=Produced by +1 ribosomal frameshifting between codon Leu-435 and Gly-436 of the YER137C-A ORF.; Name=Transposon Ty1-ER1 Gag polyprotein; IsoId=P0CX71-1; Sequence=External; Note=Produced by conventional translation.; 	5 out of 5	Inferred from homology	SwissProt_and_IMEX
Q03619	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	1755	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	198570	NA	ALTERNATIVE PRODUCTS:  Event=Ribosomal frameshifting; Named isoforms=2;  Comment=The Gag-Pol polyprotein is generated by a +1 ribosomal frameshift between the codons for Leu-435 and Gly-436. The ratio of Gag:Gag-Pol varies between 20:1 and 5:1 (By similarity). {ECO:0000250}; Name=Transposon Ty1-ER2 Gag-Pol polyprotein; IsoId=Q03619-1; Sequence=Displayed; Note=Produced by +1 ribosomal frameshifting between codon Leu-435 and Gly-436 of the YER159C-A ORF.; Name=Transposon Ty1-ER2 Gag polyprotein; IsoId=P0CX66-1; Sequence=External; Note=Produced by conventional translation.; 	5 out of 5	Inferred from homology	SwissProt_and_IMEX
Q03629	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	201	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	22461	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03630	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	159	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18434	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03631	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	944	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	107561	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03640	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1545	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	171076	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03648	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	457	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	52246	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03649	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	449	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	51438	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03652	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	475	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	55312	NA	NA	3 out of 5	Inferred from homology	SwissProt_and_IMEX
Q03653	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	782	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	89191	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03654	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	590	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	67731	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03655	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	524	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	56794	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03656	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	742	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	83238	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03660	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1102	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	128131	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03661	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1658	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	187138	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03667	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	156	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16669	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03673	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	198	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	22742	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03674	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	706	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	75455	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03675	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	126	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14530	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
Q03677	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	179	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20879	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03687	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	405	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	46872	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03690	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1277	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	145166	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03691	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	256	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	28908	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03694	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	420	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	47315	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03695	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	313	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	35018	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
Q03697	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	442	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	49615	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03702	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	353	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	41000	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03703	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	340	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	38023	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03705	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	181	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20662	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03707	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	834	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	95498	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03713	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	159	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18477	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03714	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	838	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	96653	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03718	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	556	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	64013	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03722	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	664	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	76138	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03723	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	332	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	37891	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03730	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	393	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	43749	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03735	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1134	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	126139	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03750	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	510	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57986	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03758	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	920	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	104786	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03759	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	105	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12339	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03760	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	334	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	39207	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03761	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	539	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	61073	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03764	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	534	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	61657	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03768	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	265	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	31031	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03769	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	411	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	47321	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03770	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	852	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	95744	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03771	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	387	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	42943	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03772	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	175	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	19935	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03774	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	444	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	50488	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03776	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	544	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	65145	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03778	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	218	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	24537	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03780	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	787	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	86433	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03782	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	492	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	56498	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03783	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	95	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11234	NA	NA	2 out of 5	Uncertain	SwissProt_not_IMEX
Q03784	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	219	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	24863	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03785	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	461	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	52136	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03786	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	193	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	22175	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03787	1	1	uniprotkb	559292	0	1	0	0	0	1	1	1	reviewed	373	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	43790	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
Q03788	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	91	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	10499	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
Q03790	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	475	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	52619	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03792	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	727	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	83124	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03795	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	547	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	60044	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03796	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	238	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	27383	NA	NA	3 out of 5	Inferred from homology	SwissProt_and_IMEX
Q03798	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	255	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	29077	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03799	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	155	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17471	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03818	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	150	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17222	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03823	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	816	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	95097	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03824	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	705	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	81467	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03825	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	758	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	85050	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03829	1	1	0	0	0	0	0	0	0	0	0	1	reviewed	368	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	40992	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q03831	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	136	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15189	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
Q03833	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	894	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	99481	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03834	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1242	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	140080	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03835	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	250	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	28261	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03855	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	1755	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	198595	NA	ALTERNATIVE PRODUCTS:  Event=Ribosomal frameshifting; Named isoforms=2;  Comment=The Gag-Pol polyprotein is generated by a +1 ribosomal frameshift. The ratio of Gag:Gag-Pol varies between 20:1 and 5:1 (By similarity). {ECO:0000250}; Name=Transposon Ty1-DR1 Gag-Pol polyprotein; IsoId=Q03855-1; Sequence=Displayed; Note=Produced by +1 ribosomal frameshifting between codon Leu-435 and Gly-436 of the YDR098C-A ORF.; Name=Transposon Ty1-DR1 Gag polyprotein; IsoId=Q03856-1; Sequence=External; Note=Produced by conventional translation.; 	5 out of 5	Inferred from homology	SwissProt_and_IMEX
Q03856	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	440	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	49056	NA	ALTERNATIVE PRODUCTS:  Event=Ribosomal frameshifting; Named isoforms=2;  Comment=The Gag-Pol polyprotein is generated by a +1 ribosomal frameshift. The ratio of Gag:Gag-Pol varies between 20:1 and 5:1 (By similarity). {ECO:0000250}; Name=Transposon Ty1-DR1 Gag polyprotein; IsoId=Q03856-1; Sequence=Displayed; Note=Produced by conventional translation.; Name=Transposon Ty1-DR1 Gag-Pol polyprotein; IsoId=Q03855-1; Sequence=External; Note=Produced by +1 ribosomal frameshifting between codon Leu-435 and Gly-436 of the YDR098C-A ORF.; 	3 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q03860	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	143	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15882	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03862	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	593	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	65213	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03864	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	110	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12700	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
Q03868	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	1245	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	145181	NA	NA	3 out of 5	Inferred from homology	SwissProt_and_IMEX
Q03879	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	124	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14146	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
Q03880	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	122	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13962	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03884	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	112	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13148	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
Q03885	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	199	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	22888	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
Q03886	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	8971	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
Q03888	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	244	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	27550	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
Q03897	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1148	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	130946	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03898	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	291	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	33186	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03899	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	556	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	65243	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03900	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	495	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57194	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03904	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	111	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12882	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
Q03913	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	190	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	22811	NA	NA	2 out of 5	Uncertain	SwissProt_and_IMEX
Q03919	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	77	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	8693	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q03920	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	221	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	24973	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
