whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X1222.mbinfo.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	whole_proteome_Uniprot_IMEx	two_hybrid	all_protein_complementation	AP_MS	two_hybrid_vs_AP_MS
Q12392	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	438	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	49689	0	ALTERNATIVE PRODUCTS:  Event=Ribosomal frameshifting; Named isoforms=2;  Comment=The Gag-Pol polyprotein is generated by a +1 ribosomal frameshift.; Name=Transposon Ty2-DR1 Gag polyprotein; IsoId=Q12392-1; Sequence=Displayed; Note=Produced by conventional translation.; Name=Transposon Ty2-DR1 Gag-Pol polyprotein; IsoId=Q12472-1; Sequence=External; Note=Produced by +1 ribosomal frameshifting between codon Leu-431 and Gly-432 of the YDR034C-C ORF.; 	3 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not in IMEx
Q12393	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	293	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	33868	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12394	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	121	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13682	0	0	1 out of 5	Uncertain	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
Q12395	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	269	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	32204	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12396	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	444	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	50947	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12398	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	434	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	48871	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12400	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	293	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34520	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12402	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	180	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20270	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12403	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	225	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	26511	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
Q12404	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	318	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	36408	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12405	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	387	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	43727	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12406	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	477	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	53810	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12407	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	687	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	77501	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12408	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	173	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	19063	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12411	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	609	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	69878	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12412	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	539	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	60251	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12414	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	1755	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	198576	0	ALTERNATIVE PRODUCTS:  Event=Ribosomal frameshifting; Named isoforms=2;  Comment=The Gag-Pol polyprotein is generated by a +1 ribosomal frameshift. The ratio of Gag:Gag-Pol varies between 20:1 and 5:1 (By similarity). {ECO:0000250}; Name=Transposon Ty1-PL Gag-Pol polyprotein; IsoId=Q12414-1; Sequence=Displayed; Note=Produced by +1 ribosomal frameshifting between codon Leu-435 and Gly-436 of the YPL257W-A ORF.; Name=Transposon Ty1-PL Gag polyprotein; IsoId=P0CX73-1; Sequence=External; Note=Produced by conventional translation.; 	5 out of 5	Inferred from homology	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12415	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	435	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	49146	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12416	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	295	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	32901	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12417	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	451	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	50700	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12418	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	502	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	56357	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12420	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	587	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	66430	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12421	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	196	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	22191	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12424	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	762	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	85984	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12425	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	185	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20877	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
Q12426	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	110	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12694	0	0	1 out of 5	Uncertain	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12427	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	513	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	56264	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12428	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	516	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57684	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12429	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	685	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	77941	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12431	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	108	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12404	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12432	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	401	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	45203	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12433	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	566	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	63869	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12434	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	202	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	23138	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12436	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	422	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	46363	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12438	1	1	0	0	0	0	0	0	0	0	0	1	reviewed	231	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	25783	0	0	5 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not in IMEx
Q12439	1	1	uniprotkb	559292	1	0	0	0	0	1	1	1	reviewed	438	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	49736	0	ALTERNATIVE PRODUCTS:  Event=Ribosomal frameshifting; Named isoforms=2;  Comment=The Gag-Pol polyprotein is generated by a +1 ribosomal frameshift.; Name=Transposon Ty2-OR1 Gag polyprotein; IsoId=Q12439-1; Sequence=Displayed; Note=Produced by conventional translation.; Name=Transposon Ty2-OR1 Gag-Pol polyprotein; IsoId=Q12113-1; Sequence=External; Note=Produced by +1 ribosomal frameshifting between codon Leu-431 and Gly-432 of the YOR192C-A ORF.; 	3 out of 5	Inferred from homology	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12440	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	853	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	99978	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12441	1	1	0	0	0	0	0	0	0	0	0	1	reviewed	440	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	49187	0	ALTERNATIVE PRODUCTS:  Event=Ribosomal frameshifting; Named isoforms=2;  Comment=The Gag-Pol polyprotein is generated by a +1 ribosomal frameshift. The ratio of Gag:Gag-Pol varies between 20:1 and 5:1 (By similarity). {ECO:0000250}; Name=Transposon Ty1-DR3 Gag polyprotein; IsoId=Q12441-1; Sequence=Displayed; Note=Produced by conventional translation.; Name=Transposon Ty1-DR3 Gag-Pol polyprotein; IsoId=Q99231-1; Sequence=External; Note=Produced by +1 ribosomal frameshifting between codon Leu-435 and Gly-436 of the YDR210C-C ORF.; 	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not in IMEx
Q12442	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	317	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	36279	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12443	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	393	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	44359	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12444	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	126	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16294	0	0	1 out of 5	Uncertain	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12445	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	299	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34232	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12446	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	633	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	67572	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12447	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	191	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	21947	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12448	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	114	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12919	0	0	1 out of 5	Uncertain	SwissProt_not_IMEX	0	0	0	not in IMEx
Q12449	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	350	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	39436	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12450	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	207	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	23515	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12451	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1283	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	145796	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12452	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	347	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	39725	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12453	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	761	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	84769	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12454	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	224	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	26024	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12455	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	300	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34091	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12457	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	570	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	66352	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12458	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	312	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34755	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12459	1	1	uniprotkb	559292	1	0	0	0	0	1	1	1	reviewed	698	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	70123	0	0	2 out of 5	Evidence at transcript level	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
Q12460	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	504	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	56864	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12461	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	358	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	41452	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12462	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	236	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	26875	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12463	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	433	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	50073	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
Q12464	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	471	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	51612	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12465	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1220	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	133959	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12466	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1186	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	133576	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12467	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	430	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	48827	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12468	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	440	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	50812	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12469	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	655	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	75331	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12470	1	1	uniprotkb	559292	0	1	0	0	0	1	1	1	reviewed	440	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	49232	0	ALTERNATIVE PRODUCTS:  Event=Ribosomal frameshifting; Named isoforms=2;  Comment=The Gag-Pol polyprotein is generated by a +1 ribosomal frameshift. The ratio of Gag:Gag-Pol varies between 20:1 and 5:1 (By similarity). {ECO:0000250}; Name=Transposon Ty1-NL2 Gag polyprotein; IsoId=Q12470-1; Sequence=Displayed; Note=Produced by conventional translation.; Name=Transposon Ty1-NL2 Gag-Pol polyprotein; IsoId=Q99337-1; Sequence=External; Note=Produced by +1 ribosomal frameshifting between codon Leu-435 and Gly-436 of the YNL054W-A ORF.; 	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
Q12471	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	397	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	45318	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
Q12472	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	1770	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	201965	0	ALTERNATIVE PRODUCTS:  Event=Ribosomal frameshifting; Named isoforms=2;  Comment=The Gag-Pol polyprotein is generated by a +1 ribosomal frameshift.; Name=Transposon Ty2-DR1 Gag-Pol polyprotein; IsoId=Q12472-1; Sequence=Displayed; Note=Produced by +1 ribosomal frameshifting between codon Leu-431 and Gly-432 of the YDR034C-C ORF.; Name=Transposon Ty2-DR1 Gag polyprotein; IsoId=Q12392-1; Sequence=External; Note=Produced by conventional translation.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
Q12473	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	712	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	81989	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12476	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	344	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	39344	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12477	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	304	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34798	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12479	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	156	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17881	0	0	3 out of 5	Uncertain	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12480	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	344	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	36803	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12481	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	300	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	36125	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12482	1	1	uniprotkb	559292	1	0	0	0	0	1	1	1	reviewed	902	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	104304	0	0	4 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
Q12483	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	233	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	26954	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12484	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	108	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12176	0	0	1 out of 5	Uncertain	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12485	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	440	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	49034	0	ALTERNATIVE PRODUCTS:  Event=Ribosomal frameshifting; Named isoforms=2;  Comment=The Gag-Pol polyprotein is generated by a +1 ribosomal frameshift. The ratio of Gag:Gag-Pol varies between 20:1 and 5:1 (By similarity). {ECO:0000250}; Name=Transposon Ty1-GR2 Gag polyprotein; IsoId=Q12485-1; Sequence=Displayed; Note=Produced by conventional translation.; Name=Transposon Ty1-GR2 Gag-Pol polyprotein; IsoId=Q12269-1; Sequence=External; Note=Produced by +1 ribosomal frameshifting between codon Leu-435 and Gly-436 of the YGR038C-A ORF.; 	3 out of 5	Evidence at transcript level	SwissProt_not_IMEX	0	0	0	not in IMEx
Q12486	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	218	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	24840	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12487	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	163	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18463	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12488	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	208	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	24204	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
Q12489	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	107	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12175	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
Q12490	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1755	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	198969	0	ALTERNATIVE PRODUCTS:  Event=Ribosomal frameshifting; Named isoforms=2;  Comment=The Gag-Pol polyprotein is generated by a +1 ribosomal frameshift. The ratio of Gag:Gag-Pol varies between 20:1 and 5:1 (By similarity). {ECO:0000250}; Name=Transposon Ty1-BL Gag-Pol polyprotein; IsoId=Q12490-1; Sequence=Displayed; Note=Produced by +1 ribosomal frameshifting between codon Leu-435 and Gly-436 of the YBL005W-A ORF.; Name=Transposon Ty1-BL Gag polyprotein; IsoId=Q12266-1; Sequence=External; Note=Produced by conventional translation.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
