whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X0903.mpidb.	IMEx	missing_protein_evidence	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	whole_proteome_Uniprot_IMEx	two_hybrid	all_protein_complementation	AP_MS	two_hybrid_vs_AP_MS
P76545	1	1	0	0	0	0	0	0	0	1	reviewed	122	Escherichia coli (strain K12)	83333	13778	0	0	1 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76546	1	1	0	0	0	0	0	0	0	1	reviewed	138	Escherichia coli (strain K12)	83333	15729	0	0	1 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76547	1	1	0	0	0	0	0	0	0	1	reviewed	197	Escherichia coli (strain K12)	83333	22907	0	0	1 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76548	1	1	0	0	0	0	0	0	0	1	reviewed	125	Escherichia coli (strain K12)	83333	13819	0	0	1 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76549	1	1	0	0	0	0	0	0	0	1	reviewed	130	Escherichia coli (strain K12)	83333	14554	0	0	1 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76550	1	1	0	0	0	0	0	0	0	1	reviewed	269	Escherichia coli (strain K12)	83333	29751	0	0	1 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76551	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	467	Escherichia coli (strain K12)	83333	49599	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76552	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	408	Escherichia coli (strain K12)	83333	42807	0	0	3 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76553	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	395	Escherichia coli (strain K12)	83333	41031	0	0	3 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76555	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	233	Escherichia coli (strain K12)	83333	25418	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76556	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	159	Escherichia coli (strain K12)	83333	17659	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76558	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	759	Escherichia coli (strain K12)	83333	82417	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P76559	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	347	Escherichia coli (strain K12)	83333	38746	0	0	1 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76561	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	232	Escherichia coli (strain K12)	83333	24855	0	0	3 out of 5	Inferred from homology	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76562	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	671	Escherichia coli (strain K12)	83333	74893	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76569	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	119	Escherichia coli (strain K12)	83333	13399	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76573	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	179	Escherichia coli (strain K12)	83333	20230	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P76575	1	1	0	0	0	0	0	0	0	0	reviewed	71	Escherichia coli (strain K12)	83333	7994	0	0	1 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76576	1	1	uniprotkb	83333	1	0	0	1	1	1	reviewed	206	Escherichia coli (strain K12)	83333	22176	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76577	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	770	Escherichia coli (strain K12)	83333	85067	0	0	5 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76578	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	1653	Escherichia coli (strain K12)	83333	181585	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76584	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	290	Escherichia coli (strain K12)	83333	32716	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76585	1	1	0	0	0	0	0	0	0	1	reviewed	1093	Escherichia coli (strain K12)	83333	123832	0	0	1 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76586	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	397	Escherichia coli (strain K12)	83333	44521	0	0	1 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76594	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	886	Escherichia coli (strain K12)	83333	97987	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P76611	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	47	Escherichia coli (strain K12)	83333	5438	0	0	2 out of 5	Uncertain	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76612	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	263	Escherichia coli (strain K12)	83333	29787	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76613	1	1	0	0	0	0	0	0	0	1	reviewed	160	Escherichia coli (strain K12)	83333	18024	0	0	1 out of 5	Uncertain	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76616	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	750	Escherichia coli (strain K12)	83333	85227	0	0	2 out of 5	Uncertain	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76621	1	1	0	0	0	0	0	0	0	0	reviewed	325	Escherichia coli (strain K12)	83333	37360	0	0	4 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76628	1	1	0	0	0	0	0	0	0	1	reviewed	394	Escherichia coli (strain K12)	83333	41655	0	0	2 out of 5	Uncertain	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76630	1	1	0	0	0	0	0	0	0	0	reviewed	245	Escherichia coli (strain K12)	83333	26108	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76632	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	160	Escherichia coli (strain K12)	83333	18702	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76633	1	1	0	0	0	0	0	0	0	1	reviewed	261	Escherichia coli (strain K12)	83333	28042	0	0	2 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76639	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	458	Escherichia coli (strain K12)	83333	52753	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76641	1	1	0	0	0	0	0	0	0	0	reviewed	439	Escherichia coli (strain K12)	83333	50244	0	0	4 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76655	1	1	0	0	0	0	0	0	0	1	reviewed	821	Escherichia coli (strain K12)	83333	91792	0	0	2 out of 5	Uncertain	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76656	1	1	0	0	0	0	0	0	0	1	reviewed	354	Escherichia coli (strain K12)	83333	38555	0	0	2 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76657	1	1	0	0	0	0	0	0	0	0	reviewed	209	Escherichia coli (strain K12)	83333	23087	0	0	2 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76658	1	1	0	0	0	0	0	0	0	0	reviewed	477	Escherichia coli (strain K12)	83333	51051	0	0	5 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76692	1	1	0	0	0	0	0	0	0	1	reviewed	93	Escherichia coli (strain K12)	83333	10129	0	0	1 out of 5	Uncertain	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76773	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	230	Escherichia coli (strain K12)	83333	27200	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76909	1	1	0	0	0	0	0	0	0	1	reviewed	217	Escherichia coli (strain K12)	83333	24017	0	0	2 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76938	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	182	Escherichia coli (strain K12)	83333	21146	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P77031	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	425	Escherichia coli (strain K12)	83333	46831	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77044	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	288	Escherichia coli (strain K12)	83333	31937	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77087	1	1	0	0	0	0	0	0	0	1	reviewed	61	Escherichia coli (strain K12)	83333	7088	0	0	1 out of 5	Uncertain	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P77091	1	1	0	0	0	0	0	0	0	1	reviewed	50	Escherichia coli (strain K12)	83333	5564	0	0	2 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P77129	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	419	Escherichia coli (strain K12)	83333	44979	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77136	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	141	Escherichia coli (strain K12)	83333	16272	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77147	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	270	Escherichia coli (strain K12)	83333	29341	0	0	1 out of 5	Evidence at transcript level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77148	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	534	Escherichia coli (strain K12)	83333	60755	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77150	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	287	Escherichia coli (strain K12)	83333	31322	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77154	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	755	Escherichia coli (strain K12)	83333	84867	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77156	1	1	0	0	0	0	0	0	0	0	reviewed	313	Escherichia coli (strain K12)	83333	34360	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P77161	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	292	Escherichia coli (strain K12)	83333	30801	0	0	4 out of 5	Evidence at transcript level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P77162	1	1	0	0	0	0	0	0	0	1	reviewed	155	Escherichia coli (strain K12)	83333	17026	0	0	1 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P77163	1	1	0	0	0	0	0	0	0	1	reviewed	191	Escherichia coli (strain K12)	83333	21337	0	0	1 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P77165	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	229	Escherichia coli (strain K12)	83333	24343	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P77169	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	243	Escherichia coli (strain K12)	83333	27859	0	0	1 out of 5	Uncertain	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77170	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	196	Escherichia coli (strain K12)	83333	21852	0	0	3 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77171	1	1	0	0	0	0	0	0	0	1	reviewed	307	Escherichia coli (strain K12)	83333	33402	0	0	3 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P77172	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	747	Escherichia coli (strain K12)	83333	85608	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77173	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	328	Escherichia coli (strain K12)	83333	36475	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P77174	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	209	Escherichia coli (strain K12)	83333	23943	0	0	1 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P77179	1	1	0	0	0	0	0	0	0	0	reviewed	231	Escherichia coli (strain K12)	83333	24459	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P77180	1	1	0	0	0	0	0	0	0	1	reviewed	222	Escherichia coli (strain K12)	83333	25589	0	0	2 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P77181	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	196	Escherichia coli (strain K12)	83333	21325	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77182	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	668	Escherichia coli (strain K12)	83333	74434	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77183	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	318	Escherichia coli (strain K12)	83333	34954	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77184	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	164	Escherichia coli (strain K12)	83333	17730	0	0	2 out of 5	Uncertain	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P77187	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	515	Escherichia coli (strain K12)	83333	55581	0	0	2 out of 5	Predicted	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P77188	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	222	Escherichia coli (strain K12)	83333	24517	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P77196	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	881	Escherichia coli (strain K12)	83333	97490	0	0	3 out of 5	Uncertain	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77199	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	968	Escherichia coli (strain K12)	83333	104725	0	0	2 out of 5	Uncertain	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77202	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	248	Escherichia coli (strain K12)	83333	27495	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P77206	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	273	Escherichia coli (strain K12)	83333	31051	0	0	1 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77211	1	1	0	0	0	0	0	0	0	0	reviewed	457	Escherichia coli (strain K12)	83333	50270	0	0	5 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P77212	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	441	Escherichia coli (strain K12)	83333	48244	0	0	4 out of 5	Evidence at transcript level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77213	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	372	Escherichia coli (strain K12)	83333	41688	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P77214	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	110	Escherichia coli (strain K12)	83333	12251	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77215	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	401	Escherichia coli (strain K12)	83333	44226	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77216	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	406	Escherichia coli (strain K12)	83333	47827	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P77218	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	338	Escherichia coli (strain K12)	83333	36067	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P77219	1	1	0	0	0	0	0	0	0	1	reviewed	165	Escherichia coli (strain K12)	83333	17311	0	0	2 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P77221	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	472	Escherichia coli (strain K12)	83333	50374	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P77223	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	192	Escherichia coli (strain K12)	83333	20544	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77228	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	427	Escherichia coli (strain K12)	83333	46267	0	0	2 out of 5	Uncertain	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77231	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	292	Escherichia coli (strain K12)	83333	31644	0	0	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77234	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	325	Escherichia coli (strain K12)	83333	37031	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P77237	1	1	0	0	0	0	0	0	0	1	reviewed	71	Escherichia coli (strain K12)	83333	7741	0	0	2 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P77239	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	407	Escherichia coli (strain K12)	83333	44305	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P77243	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	483	Escherichia coli (strain K12)	83333	53952	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77245	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	285	Escherichia coli (strain K12)	83333	31192	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77247	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	222	Escherichia coli (strain K12)	83333	24330	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P77249	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	230	Escherichia coli (strain K12)	83333	25458	0	0	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77252	1	1	0	0	0	0	0	0	0	1	reviewed	239	Escherichia coli (strain K12)	83333	26004	0	0	1 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P77256	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	326	Escherichia coli (strain K12)	83333	36329	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77257	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	511	Escherichia coli (strain K12)	83333	55821	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P77258	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	365	Escherichia coli (strain K12)	83333	39516	0	0	5 out of 5	Evidence at transcript level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77260	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	486	Escherichia coli (strain K12)	83333	53685	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77263	1	1	0	0	0	0	0	0	0	1	reviewed	236	Escherichia coli (strain K12)	83333	26628	0	0	2 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P77265	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	590	Escherichia coli (strain K12)	83333	66017	0	0	3 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77268	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	328	Escherichia coli (strain K12)	83333	36100	0	0	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77269	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	327	Escherichia coli (strain K12)	83333	35058	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77272	1	1	0	0	0	0	0	0	0	0	reviewed	474	Escherichia coli (strain K12)	83333	49802	0	0	5 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P77277	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	278	Escherichia coli (strain K12)	83333	30082	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77279	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	225	Escherichia coli (strain K12)	83333	25382	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P77280	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	347	Escherichia coli (strain K12)	83333	37701	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77285	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	206	Escherichia coli (strain K12)	83333	21912	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P77286	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	466	Escherichia coli (strain K12)	83333	50539	0	0	1 out of 5	Uncertain	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77288	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	187	Escherichia coli (strain K12)	83333	19851	0	0	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P77293	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	306	Escherichia coli (strain K12)	83333	34635	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77294	1	1	0	0	0	0	0	0	0	1	reviewed	167	Escherichia coli (strain K12)	83333	18144	0	0	2 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P77295	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	99	Escherichia coli (strain K12)	83333	10596	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P77296	1	1	0	0	0	0	0	0	0	1	reviewed	184	Escherichia coli (strain K12)	83333	20915	0	0	1 out of 5	Evidence at transcript level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P77297	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	287	Escherichia coli (strain K12)	83333	32266	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P77300	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	252	Escherichia coli (strain K12)	83333	27838	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77301	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	264	Escherichia coli (strain K12)	83333	29902	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77302	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	410	Escherichia coli (strain K12)	83333	46452	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P77304	1	1	0	0	0	0	0	0	0	0	reviewed	500	Escherichia coli (strain K12)	83333	53991	0	0	5 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P77306	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	553	Escherichia coli (strain K12)	83333	60700	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77307	1	1	0	0	0	0	0	0	0	0	reviewed	259	Escherichia coli (strain K12)	83333	28165	0	0	4 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P77308	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	340	Escherichia coli (strain K12)	83333	37345	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P77309	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	293	Escherichia coli (strain K12)	83333	32483	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77315	1	1	0	0	0	0	0	0	0	1	reviewed	332	Escherichia coli (strain K12)	83333	34483	0	0	2 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P77316	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	412	Escherichia coli (strain K12)	83333	44176	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P77318	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	560	Escherichia coli (strain K12)	83333	62802	0	0	3 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
