whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X0903.mpidb.	X0974.InnateDB.	X1222.mbinfo.	X1262.I2D.	X1263.Molecular.Connections.	X1332.bhf.ucl.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	whole_proteome_Uniprot_IMEx
Q8VIM4	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	307	Mus musculus (Mouse)	10090	33813	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q8VIM5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	reviewed	935	Mus musculus (Mouse)	10090	101400	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=5;  Name=1; Synonyms=MYOCD-v2; IsoId=Q8VIM5-1; Sequence=Displayed; Name=2; Synonyms=BSAC2A, Myocardin A, MYOCD-v5; IsoId=Q8VIM5-2; Sequence=VSP_007662, VSP_007663; Note=No experimental confirmation available.; Name=3; Synonyms==Myocardin A, MYOCD-v1; IsoId=Q8VIM5-3; Sequence=VSP_007663; Name=4; Synonyms=MYOCD-v3; IsoId=Q8VIM5-4; Sequence=VSP_041684, VSP_007663; Name=5; Synonyms=MYOCD-v4; IsoId=Q8VIM5-5; Sequence=VSP_041684; 	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q8VIM6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	1809	Mus musculus (Mouse)	10090	196347	NA	NA	4 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q8VIM9	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	583	Mus musculus (Mouse)	10090	59323	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q8VIN1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	187	Mus musculus (Mouse)	10090	21191	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q8VIN1-1; Sequence=Displayed; Name=2; IsoId=Q8VIN1-2; Sequence=VSP_009738; 	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q8WTY4	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	309	Mus musculus (Mouse)	10090	33429	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q8WUR0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	141	Mus musculus (Mouse)	10090	15087	NA	NA	2 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91UZ4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	reviewed	239	Mus musculus (Mouse)	10090	27302	NA	NA	5 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q91UZ5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	290	Mus musculus (Mouse)	10090	31716	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91V01	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	487	Mus musculus (Mouse)	10090	56147	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91V04	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	374	Mus musculus (Mouse)	10090	43039	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91V08	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	207	Mus musculus (Mouse)	10090	23647	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91V09	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	485	Mus musculus (Mouse)	10090	53664	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91V10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	reviewed	363	Mus musculus (Mouse)	10090	38755	NA	NA	5 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q91V12	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	381	Mus musculus (Mouse)	10090	42537	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=4;  Name=B; Synonyms=mBACHb; IsoId=Q91V12-1; Sequence=Displayed; Name=A; Synonyms=mBach, mBACHa, 43-kDa BACH; IsoId=Q91V12-2; Sequence=VSP_000158; Note=Major isoform.; Name=C; Synonyms=mBACHc; IsoId=Q91V12-3; Sequence=VSP_000157; Name=D; Synonyms=50-kDa BACH; IsoId=Q91V12-4; Sequence=VSP_016955; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91V13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	76	Mus musculus (Mouse)	10090	8536	NA	NA	2 out of 5	Inferred from homology	SwissProt_not_IMEX
Q91V14	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	1138	Mus musculus (Mouse)	10090	126271	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; Synonyms=KCC2a; IsoId=Q91V14-1; Sequence=Displayed; Name=2; Synonyms=KCC2b; IsoId=Q91V14-2; Sequence=VSP_029910; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91V16	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	86	Mus musculus (Mouse)	10090	10391	NA	NA	2 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91V17	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	reviewed	227	Mus musculus (Mouse)	10090	23843	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91V24	1	1	uniprotkb	10090	0	0	1	0	0	0	0	0	0	0	1	0	0	reviewed	2159	Mus musculus (Mouse)	10090	236884	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91V27	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	1	reviewed	590	Mus musculus (Mouse)	10090	65052	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91V36	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	499	Mus musculus (Mouse)	10090	57348	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91V37	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	reviewed	205	Mus musculus (Mouse)	10090	21607	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91V41	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	215	Mus musculus (Mouse)	10090	23897	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91V45	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	396	Mus musculus (Mouse)	10090	43061	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91V51	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	423	Mus musculus (Mouse)	10090	49110	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91V57	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	459	Mus musculus (Mouse)	10090	53193	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; IsoId=Q91V57-1; Sequence=Displayed; Name=2; IsoId=Q91V57-2; Sequence=VSP_020145; Name=3; IsoId=Q91V57-3; Sequence=VSP_020146; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91V61	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	0	reviewed	321	Mus musculus (Mouse)	10090	35406	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q91V61-1; Sequence=Displayed; Name=2; IsoId=Q91V61-2; Sequence=VSP_007388; Note=No experimental confirmation available.; 	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91V64	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	297	Mus musculus (Mouse)	10090	32033	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91V70	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	71	Mus musculus (Mouse)	10090	8292	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91V76	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	315	Mus musculus (Mouse)	10090	34996	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91V79	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	0	reviewed	292	Mus musculus (Mouse)	10090	32280	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91V80	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	315	Mus musculus (Mouse)	10090	34359	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q91V81	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	474	Mus musculus (Mouse)	10090	49875	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q91V81-1; Sequence=Displayed; Name=2; IsoId=Q91V81-2; Sequence=VSP_028819; 	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91V82	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	60	Mus musculus (Mouse)	10090	6760	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91V83	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	1085	Mus musculus (Mouse)	10090	120814	NA	NA	2 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91V87	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	reviewed	529	Mus musculus (Mouse)	10090	57013	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; Synonyms=FGFR5beta, FGFR5b; IsoId=Q91V87-1; Sequence=Displayed; Name=2; Synonyms=FGFR5gamma, FGFR5g; IsoId=Q91V87-2; Sequence=VSP_013976; 	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91V88	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	561	Mus musculus (Mouse)	10090	61490	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=4;  Name=1; Synonyms=Short; IsoId=Q91V88-1; Sequence=Displayed; Name=2; Synonyms=Long; IsoId=Q91V88-2; Sequence=VSP_026989; Name=3; IsoId=Q91V88-3; Sequence=VSP_026990; Name=4; IsoId=Q91V88-4; Sequence=VSP_026989, VSP_026990; 	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91V92	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	1091	Mus musculus (Mouse)	10090	119728	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91V93	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	728	Mus musculus (Mouse)	10090	82650	NA	NA	2 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q91V95	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	546	Mus musculus (Mouse)	10090	61908	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91V98	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	765	Mus musculus (Mouse)	10090	81813	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91VA0	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	573	Mus musculus (Mouse)	10090	64760	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q91VA0-1; Sequence=Displayed; Name=2; IsoId=Q91VA0-2; Sequence=VSP_028392; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VA1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	707	Mus musculus (Mouse)	10090	78723	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91VA3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	703	Mus musculus (Mouse)	10090	79335	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; Synonyms=nCL-2; IsoId=Q91VA3-1; Sequence=Displayed; Name=2; Synonyms=Calpain 8b, nCL-2'; IsoId=Q91VA3-2; Sequence=VSP_035306, VSP_035307; 	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91VA6	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	368	Mus musculus (Mouse)	10090	41870	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VB2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	477	Mus musculus (Mouse)	10090	53296	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91VB4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	1002	Mus musculus (Mouse)	10090	113182	NA	NA	4 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q91VC3	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	411	Mus musculus (Mouse)	10090	46840	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VC4	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	438	Mus musculus (Mouse)	10090	49933	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VC7	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	147	Mus musculus (Mouse)	10090	16649	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VC9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	reviewed	346	Mus musculus (Mouse)	10090	37275	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91VD1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	314	Mus musculus (Mouse)	10090	35460	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q91VD1-1; Sequence=Displayed; Name=2; IsoId=Q91VD1-2; Sequence=VSP_010321; 	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91VD6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	63	Mus musculus (Mouse)	10090	6977	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q91VD9	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	727	Mus musculus (Mouse)	10090	79777	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VE0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	643	Mus musculus (Mouse)	10090	72319	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91VE3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	249	Mus musculus (Mouse)	10090	27257	NA	NA	4 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q91VE6	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	317	Mus musculus (Mouse)	10090	36265	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q91VE6-1; Sequence=Displayed; Name=2; IsoId=Q91VE6-2; Sequence=VSP_014634; Note=No experimental confirmation available.; 	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VF2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	295	Mus musculus (Mouse)	10090	33665	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91VF5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	444	Mus musculus (Mouse)	10090	45634	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q91VF5-1; Sequence=Displayed; Name=2; IsoId=Q91VF5-2; Sequence=VSP_008446; Note=May be due to a competing acceptor splice site.; 	4 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q91VF6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	440	Mus musculus (Mouse)	10090	45810	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q91VF6-1; Sequence=Displayed; Name=2; IsoId=Q91VF6-2; Sequence=VSP_008448; Note=May be due to a competing acceptor splice site.; 	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91VH1	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	0	reviewed	375	Mus musculus (Mouse)	10090	42366	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VH2	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	595	Mus musculus (Mouse)	10090	66546	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VH6	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	297	Mus musculus (Mouse)	10090	33692	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VI7	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	456	Mus musculus (Mouse)	10090	49816	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VJ1	1	1	uniprotkb	10090	0	1	1	0	1	0	0	0	0	0	1	0	0	reviewed	354	Mus musculus (Mouse)	10090	40155	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VJ2	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	260	Mus musculus (Mouse)	10090	27853	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VJ4	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	1	reviewed	465	Mus musculus (Mouse)	10090	54174	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VJ5	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	1	reviewed	263	Mus musculus (Mouse)	10090	30597	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VK1	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	1	reviewed	419	Mus musculus (Mouse)	10090	48063	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VK4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	269	Mus musculus (Mouse)	10090	30482	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91VL8	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	1	0	1	0	0	reviewed	393	Mus musculus (Mouse)	10090	43353	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VL9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	713	Mus musculus (Mouse)	10090	81952	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91VM3	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	0	reviewed	360	Mus musculus (Mouse)	10090	39787	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q91VM3-1; Sequence=Displayed; Name=2; IsoId=Q91VM3-2; Sequence=VSP_016977; Note=No experimental confirmation available.; 	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VM4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	549	Mus musculus (Mouse)	10090	58196	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q91VM4-1; Sequence=Displayed; Name=2; IsoId=Q91VM4-2; Sequence=VSP_036390, VSP_036391; Note=No experimental confirmation available.; 	5 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q91VM5	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	388	Mus musculus (Mouse)	10090	42162	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VM9	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	330	Mus musculus (Mouse)	10090	38115	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q91VM9-1; Sequence=Displayed; Name=2; IsoId=Q91VM9-2; Sequence=VSP_011653, VSP_011654; Note=No experimental confirmation available.; 	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VN0	1	1	uniprotkb	10090	0	1	1	0	0	0	0	0	0	0	1	0	1	reviewed	1614	Mus musculus (Mouse)	10090	178885	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=1;  Comment=A number of isoforms are produced.; Name=1; IsoId=Q91VN0-1; Sequence=Displayed; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VN1	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	0	reviewed	368	Mus musculus (Mouse)	10090	41919	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VN2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	117	Mus musculus (Mouse)	10090	12629	NA	NA	1 out of 5	Predicted	SwissProt_not_IMEX
Q91VN4	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	273	Mus musculus (Mouse)	10090	29852	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VN6	1	1	uniprotkb	10090	1	1	0	0	1	0	0	0	0	0	1	0	1	reviewed	622	Mus musculus (Mouse)	10090	69820	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VP7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	257	Mus musculus (Mouse)	10090	28783	NA	NA	2 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q91VR2	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	298	Mus musculus (Mouse)	10090	32886	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VR5	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	740	Mus musculus (Mouse)	10090	82500	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VR7	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	121	Mus musculus (Mouse)	10090	14272	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VR8	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	75	Mus musculus (Mouse)	10090	8761	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VS7	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	155	Mus musculus (Mouse)	10090	17552	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VS8	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	1065	Mus musculus (Mouse)	10090	121281	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VT1	1	1	uniprotkb	10090	0	0	1	0	0	0	0	0	0	0	1	1	1	reviewed	247	Mus musculus (Mouse)	10090	28231	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q91VT1-1; Sequence=Displayed; Name=2; IsoId=Q91VT1-2; Sequence=VSP_022250; Note=No experimental confirmation available.; 	4 out of 5	Evidence at transcript level	SwissProt_and_IMEX
Q91VT4	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	236	Mus musculus (Mouse)	10090	25415	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VT8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	99	Mus musculus (Mouse)	10090	10732	NA	NA	2 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91VU0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	227	Mus musculus (Mouse)	10090	24753	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91VU1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	306	Mus musculus (Mouse)	10090	34258	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q91VU6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	549	Mus musculus (Mouse)	10090	61992	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q91VU6-1; Sequence=Displayed; Name=2; IsoId=Q91VU6-2; Sequence=VSP_008425, VSP_008426; 	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91VU8	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	416	Mus musculus (Mouse)	10090	46865	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VV4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	469	Mus musculus (Mouse)	10090	53211	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q91VV4-1; Sequence=Displayed; Name=2; IsoId=Q91VV4-2; Sequence=VSP_019472; 	2 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91VW3	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	93	Mus musculus (Mouse)	10090	10477	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VW5	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	1	reviewed	2238	Mus musculus (Mouse)	10090	257564	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VW9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	553	Mus musculus (Mouse)	10090	62642	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q91VX2	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	1132	Mus musculus (Mouse)	10090	117966	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q91VX5	1	1	uniprotkb	10090	1	0	1	0	0	0	0	0	0	0	1	1	0	reviewed	252	Mus musculus (Mouse)	10090	28183	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX
Q91VX9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	697	Mus musculus (Mouse)	10090	79674	NA	NA	2 out of 5	Evidence at protein level	SwissProt_not_IMEX
