whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X1222.mbinfo.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	Protein.names	whole_proteome_Uniprot_IMEx
Q01722	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	534	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	58062	NA		5 out of 5	Evidence at protein level	Glycolytic genes transcriptional activator GCR2	SwissProt_and_IMEX
Q01766	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	294	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	32994	NA		3 out of 5	Evidence at protein level	Halotolerance protein HAL1	SwissProt_and_IMEX
Q01802	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	451	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	51795	NA		5 out of 5	Evidence at protein level	Aspartate aminotransferase, mitochondrial (EC 2.6.1.1) (Transaminase A)	SwissProt_and_IMEX
Q01846	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	129981	NA		4 out of 5	Evidence at protein level	Structural protein MDM1 (Mitochondrial distribution and morphology protein 1)	SwissProt_and_IMEX
Q01852	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	431	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	48854	NA		5 out of 5	Evidence at protein level	Mitochondrial import inner membrane translocase subunit TIM44 (Inner membrane import site protein 45) (ISP45) (Membrane import machinery protein MIM44) (Mitochondrial protein import protein 1)	SwissProt_and_IMEX
Q01855	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	142	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16002	NA		5 out of 5	Evidence at protein level	40S ribosomal protein S15 (RIG protein) (RP52) (S21) (YS21)	SwissProt_and_IMEX
Q01896	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	1091	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	120317	NA		5 out of 5	Evidence at protein level	Sodium transport ATPase 2 (EC 3.6.3.7)	SwissProt_and_IMEX
Q01919	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	800	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	90088	NA		5 out of 5	Evidence at protein level	Serine/threonine-protein kinase KIN4 (EC 2.7.11.1)	SwissProt_and_IMEX
Q01926	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	470	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	54203	NA		5 out of 5	Evidence at protein level	Magnesium transporter MRS2, mitochondrial (RNA-splicing protein MRS2)	SwissProt_and_IMEX
Q01939	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	405	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	45272	NA		5 out of 5	Evidence at protein level	26S protease regulatory subunit 8 homolog (Protein CIM3) (Protein SUG1) (Tat-binding protein TBY1)	SwissProt_and_IMEX
Q01976	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	231	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	26087	NA	ALTERNATIVE PRODUCTS:  Event=Alternative initiation; Named isoforms=2;  Name=1; IsoId=Q01976-1; Sequence=Displayed; Name=2; IsoId=Q01976-2; Sequence=VSP_058126; 	4 out of 5	Evidence at protein level	ADP-ribose pyrophosphatase (EC 3.6.1.13) (ADP-ribose diphosphatase) (ADP-ribose phosphohydrolase) (Adenosine diphosphoribose pyrophosphatase) (ADPR-PPase)	SwissProt_and_IMEX
Q02046	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	320	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	36240	NA		5 out of 5	Evidence at protein level	Methylenetetrahydrofolate dehydrogenase [NAD(+)] (EC 1.5.1.15)	SwissProt_and_IMEX
Q02100	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	647	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	70192	NA		5 out of 5	Evidence at protein level	CRE-binding bZIP protein SKO1	SwissProt_and_IMEX
Q02159	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	165	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18520	NA		5 out of 5	Evidence at protein level	Ubiquitin-conjugating enzyme E2 7 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 7) (Ubiquitin carrier protein) (Ubiquitin-conjugating enzyme E2-18 kDa) (Ubiquitin-protein ligase)	SwissProt_and_IMEX
Q02196	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	202	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	23060	NA		4 out of 5	Evidence at protein level	Adenylyl-sulfate kinase (EC 2.7.1.25) (ATP adenosine-5'-phosphosulfate 3'-phosphotransferase) (Adenosine-5'-phosphosulfate kinase) (APS kinase)	SwissProt_and_IMEX
Q02197	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	733	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	84302	NA		4 out of 5	Evidence at protein level	N-alpha-acetyltransferase, 35 NatC auxiliary subunit (Glucose repressible protein MAK10) (L-A virus GAG protein N-acetyltransferase subunit MAK10) (Maintenance of killer protein 10) (N-terminal acetyltransferase C complex subunit MAK10) (NatC complex subunit MAK10)	SwissProt_and_IMEX
Q02199	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	472	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	49142	NA		5 out of 5	Evidence at protein level	Nucleoporin NUP49/NSP49 (Nuclear pore protein NUP49/NSP49)	SwissProt_and_IMEX
Q02201	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	448	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	51588	NA		5 out of 5	Evidence at protein level	Oxysterol-binding protein homolog 6	SwissProt_and_IMEX
Q02202	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	377	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	44583	NA		2 out of 5	Evidence at protein level	Protein ECM9 (Extracellular mutant protein 9)	SwissProt_and_IMEX
Q02203	1	1	uniprotkb	559292	0	1	0	0	0	1	1	1	reviewed	525	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	58710	NA		2 out of 5	Inferred from homology	Uncharacterized protein YKR005C	SwissProt_and_IMEX
Q02204	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	264	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	30271	NA		3 out of 5	Evidence at protein level	54S ribosomal protein L13, mitochondrial (YmL13)	SwissProt_and_IMEX
Q02205	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	184	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20242	NA		5 out of 5	Evidence at protein level	Protein MEH1 (EGO complex subunit 1) (GSE complex subunit 2)	SwissProt_and_IMEX
Q02206	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	625	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	72291	NA		4 out of 5	Evidence at protein level	Chromatin structure-remodeling complex subunit RSC4 (RSC complex subunit RSC4) (Remodel the structure of chromatin complex subunit 4)	SwissProt_and_IMEX
Q02207	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	900	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	98703	NA		5 out of 5	Evidence at transcript level	Peroxisomal hydratase-dehydrogenase-epimerase (HDE) (Multifunctional beta-oxidation protein) (MFP) [Includes: 2-enoyl-CoA hydratase (EC 4.2.1.119); (3R)-3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.n12)]	SwissProt_and_IMEX
Q02208	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	771	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	86366	NA		4 out of 5	Evidence at protein level	Topoisomerase 1-associated factor 2	SwissProt_and_IMEX
Q02209	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	353	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	41300	NA		1 out of 5	Evidence at protein level	Uncharacterized protein YKR011C	SwissProt_and_IMEX
Q02217	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	200	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	22705	NA		1 out of 5	Uncertain	Putative uncharacterized protein YEL034C-A	SwissProt_not_IMEX
Q02256	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	364	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	41185	NA		5 out of 5	Evidence at protein level	Tyrosine-protein phosphatase YVH1 (PTPase YVH1) (EC 3.1.3.48)	SwissProt_and_IMEX
Q02260	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	146	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16275	NA		5 out of 5	Evidence at protein level	Small nuclear ribonucleoprotein Sm D1 (Sm-D1) (snRNP core protein D1)	SwissProt_and_IMEX
Q02326	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	176	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	19962	NA		5 out of 5	Evidence at protein level	60S ribosomal protein L6-A (L17) (RP18) (YL16)	SwissProt_and_IMEX
Q02336	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	434	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	50569	NA		5 out of 5	Evidence at protein level	Transcriptional adapter 2	SwissProt_and_IMEX
Q02354	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	440	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	52418	NA		5 out of 5	Evidence at protein level	U3 small nucleolar RNA-associated protein 6 (U3 snoRNA-associated protein 6) (U three protein 6)	SwissProt_and_IMEX
Q02455	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1875	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	218456	NA		5 out of 5	Evidence at protein level	Protein MLP1 (Myosin-like protein 1)	SwissProt_and_IMEX
Q02457	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	562	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	62824	NA		5 out of 5	Evidence at protein level	Protein TBF1 (TBF-alpha) (TTAGGG repeat-binding factor 1)	SwissProt_and_IMEX
Q02486	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	183	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	21562	NA		5 out of 5	Evidence at protein level	ARS-binding factor 2, mitochondrial	SwissProt_and_IMEX
Q02516	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	242	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	27676	NA		4 out of 5	Evidence at protein level	Transcriptional activator HAP5	SwissProt_and_IMEX
Q02521	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	185	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20648	NA		4 out of 5	Evidence at protein level	Pre-mRNA-splicing factor SPP2 (Spliceosome maturation protein SPP2) (Suppressor of PRP protein 2)	SwissProt_and_IMEX
Q02554	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	436	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	50253	NA		4 out of 5	Evidence at protein level	Cold sensitive U2 snRNA suppressor 1	SwissProt_and_IMEX
Q02555	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	471	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	54071	NA		5 out of 5	Evidence at protein level	Ribonuclease 3 (EC 3.1.26.3) (Ribonuclease III) (RNase III)	SwissProt_and_IMEX
Q02574	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	474	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	53146	NA		5 out of 5	Evidence at protein level	DNA damage checkpoint control protein MEC3	SwissProt_and_IMEX
Q02590	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	73	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	8146	NA		1 out of 5	Uncertain	Putative uncharacterized protein YER091C-A	SwissProt_not_IMEX
Q02598	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	104	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11664	NA		1 out of 5	Predicted	Uncharacterized protein YIL014C-A	SwissProt_not_IMEX
Q02606	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	381	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	42477	NA		2 out of 5	Evidence at protein level	Uncharacterized protein YPL014W	SwissProt_and_IMEX
Q02608	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	121	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13639	NA		3 out of 5	Evidence at protein level	37S ribosomal protein S16, mitochondrial	SwissProt_and_IMEX
Q02629	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	959	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	99988	NA		5 out of 5	Evidence at protein level	Nucleoporin NUP100/NSP100 (Nuclear pore protein NUP100/NSP100)	SwissProt_and_IMEX
Q02630	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1113	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	116234	NA		5 out of 5	Evidence at protein level	Nucleoporin NUP116/NSP116 (Nuclear pore protein NUP116/NSP116)	SwissProt_and_IMEX
Q02642	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	157	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17020	NA		5 out of 5	Evidence at protein level	Nascent polypeptide-associated complex subunit beta-1 (NAC-beta-1) (BTF3 homolog EGD1) (Beta-1-NAC) (GAL4 DNA-binding enhancer protein 1)	SwissProt_and_IMEX
Q02647	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	92	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	10441	NA		4 out of 5	Evidence at protein level	Dynein light chain 1, cytoplasmic	SwissProt_and_IMEX
Q02648	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	567	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	64855	NA		3 out of 5	Evidence at protein level	tRNA (uracil-O(2)-)-methyltransferase (EC 2.1.1.211) (tRNA(Ser) (uridine(44)-2'-O)-methyltransferase) (tRNA Um(44) 2'-O-methyltransferase)	SwissProt_and_IMEX
Q02651	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	245	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	28399	NA		2 out of 5	Predicted	Spore membrane assembly protein 1	SwissProt_and_IMEX
Q02659	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	185	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20609	NA		1 out of 5	Uncertain	Putative uncharacterized protein YPL025C	SwissProt_and_IMEX
Q02685	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	241	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	26860	NA		5 out of 5	Evidence at protein level	RecQ-mediated genome instability protein 1	SwissProt_and_IMEX
Q02710	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	187	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20614	NA		3 out of 5	Evidence at transcript level	Protein ECM23 (Extracellular mutant protein 23) (SRD1 homolog 2)	SwissProt_not_IMEX
Q02721	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	264	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	30237	NA		4 out of 5	Evidence at protein level	Meiotic recombination protein REC102	SwissProt_and_IMEX
Q02724	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	621	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	72378	NA		5 out of 5	Evidence at protein level	Ubiquitin-like-specific protease 1 (EC 3.4.22.68)	SwissProt_and_IMEX
Q02725	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	835	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	96553	NA		5 out of 5	Evidence at protein level	Vacuolar transporter chaperone 3 (Phosphate metabolism protein 2)	SwissProt_and_IMEX
Q02732	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	369	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	42782	NA		5 out of 5	Evidence at protein level	Central kinetochore subunit CTF19 (Chromosome transmission fidelity protein 19) (Minichromosome maintenance protein 18)	SwissProt_and_IMEX
Q02733	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	499	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	54156	NA		4 out of 5	Evidence at protein level	Increased recombination centers protein 15	SwissProt_and_IMEX
Q02749	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	293	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	33098	NA		1 out of 5	Evidence at protein level	Uncharacterized protein YPL068C	SwissProt_and_IMEX
Q02753	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	160	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18242	NA		3 out of 5	Evidence at protein level	60S ribosomal protein L21-A	SwissProt_and_IMEX
Q02754	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	198	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	22776	NA		1 out of 5	Evidence at protein level	Uncharacterized protein YPL067C	SwissProt_and_IMEX
Q02767	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	242	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	27702	NA		5 out of 5	Evidence at protein level	Vacuolar protein sorting-associated protein 28 (ESCRT-I complex subunit VPS28)	SwissProt_and_IMEX
Q02770	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	301	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	35026	NA		4 out of 5	Evidence at protein level	Peptidyl-prolyl isomerase CWC27 (PPIase CWC27) (EC 5.2.1.8) (Complexed with CEF1 protein 27) (Rotamase CWC27)	SwissProt_and_IMEX
Q02771	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	107	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12281	NA		2 out of 5	Inferred from homology	Protein PET117, mitochondrial	SwissProt_and_IMEX
Q02772	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	108	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12394	NA		3 out of 5	Evidence at protein level	Mitochondrial protein PET191	SwissProt_and_IMEX
Q02773	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1202	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	139348	NA		5 out of 5	Evidence at protein level	Ribonuclease P protein component, mitochondrial (RNase P) (EC 3.1.26.5)	SwissProt_and_IMEX
Q02774	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	210	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	23512	NA		4 out of 5	Evidence at protein level	Secretory component protein SHR3	SwissProt_and_IMEX
Q02775	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	382	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	44637	NA		5 out of 5	Evidence at protein level	Pre-mRNA-splicing factor SLU7 (Synthetic lethal with U2 snRNA protein 17) (Synthetic lethal with U5 snRNA protein 7)	SwissProt_and_IMEX
Q02776	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	476	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	55099	NA		5 out of 5	Evidence at protein level	Mitochondrial import inner membrane translocase subunit TIM50	SwissProt_and_IMEX
Q02781	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	134	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14903	NA		1 out of 5	Uncertain	Putative uncharacterized protein YPL062W	SwissProt_not_IMEX
Q02783	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	413	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	47083	NA		4 out of 5	Evidence at protein level	Mitochondrial inner membrane magnesium transporter MFM1 (MRS2 function modulating factor 1)	SwissProt_and_IMEX
Q02784	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	150	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16931	NA		5 out of 5	Evidence at protein level	Monothiol glutaredoxin-5, mitochondrial	SwissProt_and_IMEX
Q02785	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1511	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	171065	NA		5 out of 5	Evidence at protein level	ATP-dependent permease PDR12	SwissProt_and_IMEX
Q02786	1	1	uniprotkb	559292	0	1	0	0	0	1	1	1	reviewed	101	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11332	NA		2 out of 5	Inferred from homology	Long chronological lifespan protein 1	SwissProt_and_IMEX
Q02792	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1006	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	115934	NA		5 out of 5	Evidence at protein level	5'-3' exoribonuclease 2 (EC 3.1.13.-) (Ribonucleic acid-trafficking protein 1) (p116)	SwissProt_and_IMEX
Q02793	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	397	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	44232	NA		5 out of 5	Evidence at protein level	Antiviral protein SKI8 (Superkiller protein 8)	SwissProt_and_IMEX
Q02794	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	444	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	50261	NA		5 out of 5	Evidence at protein level	Protein STD1 (Glucose repression modulator MSN3) (Suppressor of Tbp deletion protein 1) (Suppressor of fluoride sensitivity 3)	SwissProt_and_IMEX
Q02795	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	286	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	31653	NA		5 out of 5	Evidence at protein level	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit SWP1 (Oligosaccharyl transferase subunit SWP1) (EC 2.4.99.18) (Oligosaccharyl transferase subunit delta)	SwissProt_and_IMEX
Q02796	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	332	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	37309	NA		4 out of 5	Evidence at protein level	Transcriptional regulatory protein LGE1 (Large cells protein 1)	SwissProt_and_IMEX
Q02799	1	1	0	0	0	0	0	0	0	0	0	1	reviewed	301	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	33596	NA		1 out of 5	Evidence at protein level	Zinc finger protein LEE1	SwissProt_not_IMEX
