whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X0903.mpidb.	IMEx	missing_protein_evidence	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	whole_proteome_Uniprot_IMEx
P76577	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	770	Escherichia coli (strain K12)	83333	85067	NA	NA	5 out of 5	Inferred from homology	SwissProt_and_IMEX
P76578	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	1653	Escherichia coli (strain K12)	83333	181585	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P76584	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	290	Escherichia coli (strain K12)	83333	32716	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P76585	1	1	0	0	0	0	0	0	0	1	reviewed	1093	Escherichia coli (strain K12)	83333	123832	NA	NA	1 out of 5	Predicted	SwissProt_not_IMEX
P76586	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	397	Escherichia coli (strain K12)	83333	44521	NA	NA	1 out of 5	Inferred from homology	SwissProt_and_IMEX
P76594	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	886	Escherichia coli (strain K12)	83333	97987	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P76611	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	47	Escherichia coli (strain K12)	83333	5438	NA	NA	2 out of 5	Uncertain	SwissProt_and_IMEX
P76612	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	263	Escherichia coli (strain K12)	83333	29787	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P76613	1	1	0	0	0	0	0	0	0	1	reviewed	160	Escherichia coli (strain K12)	83333	18024	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
P76616	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	750	Escherichia coli (strain K12)	83333	85227	NA	NA	2 out of 5	Uncertain	SwissProt_and_IMEX
P76621	1	1	0	0	0	0	0	0	0	0	reviewed	325	Escherichia coli (strain K12)	83333	37360	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
P76628	1	1	0	0	0	0	0	0	0	1	reviewed	394	Escherichia coli (strain K12)	83333	41655	NA	NA	2 out of 5	Uncertain	SwissProt_not_IMEX
P76630	1	1	0	0	0	0	0	0	0	0	reviewed	245	Escherichia coli (strain K12)	83333	26108	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
P76632	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	160	Escherichia coli (strain K12)	83333	18702	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P76633	1	1	0	0	0	0	0	0	0	1	reviewed	261	Escherichia coli (strain K12)	83333	28042	NA	NA	2 out of 5	Inferred from homology	SwissProt_not_IMEX
P76639	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	458	Escherichia coli (strain K12)	83333	52753	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P76641	1	1	0	0	0	0	0	0	0	0	reviewed	439	Escherichia coli (strain K12)	83333	50244	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
P76655	1	1	0	0	0	0	0	0	0	1	reviewed	821	Escherichia coli (strain K12)	83333	91792	NA	NA	2 out of 5	Uncertain	SwissProt_not_IMEX
P76656	1	1	0	0	0	0	0	0	0	1	reviewed	354	Escherichia coli (strain K12)	83333	38555	NA	NA	2 out of 5	Inferred from homology	SwissProt_not_IMEX
P76657	1	1	0	0	0	0	0	0	0	0	reviewed	209	Escherichia coli (strain K12)	83333	23087	NA	NA	2 out of 5	Evidence at protein level	SwissProt_not_IMEX
P76658	1	1	0	0	0	0	0	0	0	0	reviewed	477	Escherichia coli (strain K12)	83333	51051	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
P76692	1	1	0	0	0	0	0	0	0	1	reviewed	93	Escherichia coli (strain K12)	83333	10129	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
P76773	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	230	Escherichia coli (strain K12)	83333	27200	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P76909	1	1	0	0	0	0	0	0	0	1	reviewed	217	Escherichia coli (strain K12)	83333	24017	NA	NA	2 out of 5	Inferred from homology	SwissProt_not_IMEX
P76938	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	182	Escherichia coli (strain K12)	83333	21146	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77031	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	425	Escherichia coli (strain K12)	83333	46831	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77044	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	288	Escherichia coli (strain K12)	83333	31937	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77087	1	1	0	0	0	0	0	0	0	1	reviewed	61	Escherichia coli (strain K12)	83333	7088	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
P77091	1	1	0	0	0	0	0	0	0	1	reviewed	50	Escherichia coli (strain K12)	83333	5564	NA	NA	2 out of 5	Inferred from homology	SwissProt_not_IMEX
P77129	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	419	Escherichia coli (strain K12)	83333	44979	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P77136	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	141	Escherichia coli (strain K12)	83333	16272	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P77147	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	270	Escherichia coli (strain K12)	83333	29341	NA	NA	1 out of 5	Evidence at transcript level	SwissProt_and_IMEX
P77148	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	534	Escherichia coli (strain K12)	83333	60755	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P77150	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	287	Escherichia coli (strain K12)	83333	31322	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77154	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	755	Escherichia coli (strain K12)	83333	84867	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P77156	1	1	0	0	0	0	0	0	0	0	reviewed	313	Escherichia coli (strain K12)	83333	34360	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
P77161	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	292	Escherichia coli (strain K12)	83333	30801	NA	NA	4 out of 5	Evidence at transcript level	SwissProt_and_IMEX
P77162	1	1	0	0	0	0	0	0	0	1	reviewed	155	Escherichia coli (strain K12)	83333	17026	NA	NA	1 out of 5	Inferred from homology	SwissProt_not_IMEX
P77163	1	1	0	0	0	0	0	0	0	1	reviewed	191	Escherichia coli (strain K12)	83333	21337	NA	NA	1 out of 5	Inferred from homology	SwissProt_not_IMEX
P77165	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	229	Escherichia coli (strain K12)	83333	24343	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77169	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	243	Escherichia coli (strain K12)	83333	27859	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P77170	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	196	Escherichia coli (strain K12)	83333	21852	NA	NA	3 out of 5	Inferred from homology	SwissProt_and_IMEX
P77171	1	1	0	0	0	0	0	0	0	1	reviewed	307	Escherichia coli (strain K12)	83333	33402	NA	NA	3 out of 5	Inferred from homology	SwissProt_not_IMEX
P77172	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	747	Escherichia coli (strain K12)	83333	85608	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77173	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	328	Escherichia coli (strain K12)	83333	36475	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77174	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	209	Escherichia coli (strain K12)	83333	23943	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77179	1	1	0	0	0	0	0	0	0	0	reviewed	231	Escherichia coli (strain K12)	83333	24459	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
P77180	1	1	0	0	0	0	0	0	0	1	reviewed	222	Escherichia coli (strain K12)	83333	25589	NA	NA	2 out of 5	Predicted	SwissProt_not_IMEX
P77181	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	196	Escherichia coli (strain K12)	83333	21325	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P77182	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	668	Escherichia coli (strain K12)	83333	74434	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77183	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	318	Escherichia coli (strain K12)	83333	34954	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P77184	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	164	Escherichia coli (strain K12)	83333	17730	NA	NA	2 out of 5	Uncertain	SwissProt_and_IMEX
P77187	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	515	Escherichia coli (strain K12)	83333	55581	NA	NA	2 out of 5	Predicted	SwissProt_and_IMEX
P77188	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	222	Escherichia coli (strain K12)	83333	24517	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77196	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	881	Escherichia coli (strain K12)	83333	97490	NA	NA	3 out of 5	Uncertain	SwissProt_and_IMEX
P77199	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	968	Escherichia coli (strain K12)	83333	104725	NA	NA	2 out of 5	Uncertain	SwissProt_and_IMEX
P77202	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	248	Escherichia coli (strain K12)	83333	27495	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77206	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	273	Escherichia coli (strain K12)	83333	31051	NA	NA	1 out of 5	Inferred from homology	SwissProt_and_IMEX
P77211	1	1	0	0	0	0	0	0	0	0	reviewed	457	Escherichia coli (strain K12)	83333	50270	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
P77212	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	441	Escherichia coli (strain K12)	83333	48244	NA	NA	4 out of 5	Evidence at transcript level	SwissProt_and_IMEX
P77213	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	372	Escherichia coli (strain K12)	83333	41688	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77214	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	110	Escherichia coli (strain K12)	83333	12251	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77215	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	401	Escherichia coli (strain K12)	83333	44226	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77216	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	406	Escherichia coli (strain K12)	83333	47827	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P77218	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	338	Escherichia coli (strain K12)	83333	36067	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77219	1	1	0	0	0	0	0	0	0	1	reviewed	165	Escherichia coli (strain K12)	83333	17311	NA	NA	2 out of 5	Predicted	SwissProt_not_IMEX
P77221	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	472	Escherichia coli (strain K12)	83333	50374	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P77223	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	192	Escherichia coli (strain K12)	83333	20544	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77228	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	427	Escherichia coli (strain K12)	83333	46267	NA	NA	2 out of 5	Uncertain	SwissProt_and_IMEX
P77231	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	292	Escherichia coli (strain K12)	83333	31644	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX
P77234	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	325	Escherichia coli (strain K12)	83333	37031	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P77237	1	1	0	0	0	0	0	0	0	1	reviewed	71	Escherichia coli (strain K12)	83333	7741	NA	NA	2 out of 5	Inferred from homology	SwissProt_not_IMEX
P77239	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	407	Escherichia coli (strain K12)	83333	44305	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77243	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	483	Escherichia coli (strain K12)	83333	53952	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77245	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	285	Escherichia coli (strain K12)	83333	31192	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77247	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	222	Escherichia coli (strain K12)	83333	24330	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77249	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	230	Escherichia coli (strain K12)	83333	25458	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX
P77252	1	1	0	0	0	0	0	0	0	1	reviewed	239	Escherichia coli (strain K12)	83333	26004	NA	NA	1 out of 5	Inferred from homology	SwissProt_not_IMEX
P77256	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	326	Escherichia coli (strain K12)	83333	36329	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P77257	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	511	Escherichia coli (strain K12)	83333	55821	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77258	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	365	Escherichia coli (strain K12)	83333	39516	NA	NA	5 out of 5	Evidence at transcript level	SwissProt_and_IMEX
P77260	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	486	Escherichia coli (strain K12)	83333	53685	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P77263	1	1	0	0	0	0	0	0	0	1	reviewed	236	Escherichia coli (strain K12)	83333	26628	NA	NA	2 out of 5	Inferred from homology	SwissProt_not_IMEX
P77265	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	590	Escherichia coli (strain K12)	83333	66017	NA	NA	3 out of 5	Inferred from homology	SwissProt_and_IMEX
P77268	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	328	Escherichia coli (strain K12)	83333	36100	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX
P77269	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	327	Escherichia coli (strain K12)	83333	35058	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77272	1	1	0	0	0	0	0	0	0	0	reviewed	474	Escherichia coli (strain K12)	83333	49802	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
P77277	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	278	Escherichia coli (strain K12)	83333	30082	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P77279	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	225	Escherichia coli (strain K12)	83333	25382	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77280	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	347	Escherichia coli (strain K12)	83333	37701	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P77285	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	206	Escherichia coli (strain K12)	83333	21912	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77286	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	466	Escherichia coli (strain K12)	83333	50539	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P77288	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	187	Escherichia coli (strain K12)	83333	19851	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX
P77293	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	306	Escherichia coli (strain K12)	83333	34635	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77294	1	1	0	0	0	0	0	0	0	1	reviewed	167	Escherichia coli (strain K12)	83333	18144	NA	NA	2 out of 5	Inferred from homology	SwissProt_not_IMEX
P77295	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	99	Escherichia coli (strain K12)	83333	10596	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77296	1	1	0	0	0	0	0	0	0	1	reviewed	184	Escherichia coli (strain K12)	83333	20915	NA	NA	1 out of 5	Evidence at transcript level	SwissProt_not_IMEX
P77297	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	287	Escherichia coli (strain K12)	83333	32266	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P77300	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	252	Escherichia coli (strain K12)	83333	27838	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P77301	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	264	Escherichia coli (strain K12)	83333	29902	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P77302	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	410	Escherichia coli (strain K12)	83333	46452	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77304	1	1	0	0	0	0	0	0	0	0	reviewed	500	Escherichia coli (strain K12)	83333	53991	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
P77306	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	553	Escherichia coli (strain K12)	83333	60700	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77307	1	1	0	0	0	0	0	0	0	0	reviewed	259	Escherichia coli (strain K12)	83333	28165	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
P77308	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	340	Escherichia coli (strain K12)	83333	37345	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77309	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	293	Escherichia coli (strain K12)	83333	32483	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P77315	1	1	0	0	0	0	0	0	0	1	reviewed	332	Escherichia coli (strain K12)	83333	34483	NA	NA	2 out of 5	Inferred from homology	SwissProt_not_IMEX
P77316	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	412	Escherichia coli (strain K12)	83333	44176	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P77318	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	560	Escherichia coli (strain K12)	83333	62802	NA	NA	3 out of 5	Inferred from homology	SwissProt_and_IMEX
P77319	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	556	Escherichia coli (strain K12)	83333	61986	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77324	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	318	Escherichia coli (strain K12)	83333	33858	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77326	1	1	0	0	0	0	0	0	0	1	reviewed	114	Escherichia coli (strain K12)	83333	12658	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
P77328	1	1	0	0	0	0	0	0	0	0	reviewed	433	Escherichia coli (strain K12)	83333	47239	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
P77329	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	555	Escherichia coli (strain K12)	83333	63383	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77330	1	1	0	0	0	0	0	0	0	1	reviewed	97	Escherichia coli (strain K12)	83333	10447	NA	NA	2 out of 5	Inferred from homology	SwissProt_not_IMEX
P77333	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	299	Escherichia coli (strain K12)	83333	33482	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77334	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	661	Escherichia coli (strain K12)	83333	74665	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77335	1	1	uniprotkb	83333	0	1	0	0	1	0	reviewed	303	Escherichia coli (strain K12)	83333	33759	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77337	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	429	Escherichia coli (strain K12)	83333	45923	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P77338	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	1120	Escherichia coli (strain K12)	83333	127215	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77339	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	261	Escherichia coli (strain K12)	83333	29606	NA	NA	1 out of 5	Inferred from homology	SwissProt_and_IMEX
P77348	1	1	0	0	0	0	0	0	0	0	reviewed	537	Escherichia coli (strain K12)	83333	59900	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
P77354	1	1	0	0	0	0	0	0	0	1	reviewed	112	Escherichia coli (strain K12)	83333	12136	NA	NA	2 out of 5	Uncertain	SwissProt_not_IMEX
P77357	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	436	Escherichia coli (strain K12)	83333	46588	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77359	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	483	Escherichia coli (strain K12)	83333	55682	NA	NA	2 out of 5	Predicted	SwissProt_and_IMEX
P77360	1	1	0	0	0	0	0	0	0	1	reviewed	353	Escherichia coli (strain K12)	83333	38051	NA	NA	2 out of 5	Inferred from homology	SwissProt_not_IMEX
P77364	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	381	Escherichia coli (strain K12)	83333	38734	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77365	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	147	Escherichia coli (strain K12)	83333	16815	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77366	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	219	Escherichia coli (strain K12)	83333	23565	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77368	1	1	0	0	0	0	0	0	0	0	reviewed	183	Escherichia coli (strain K12)	83333	19476	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
P77374	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	808	Escherichia coli (strain K12)	83333	89780	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77375	1	1	0	0	0	0	0	0	0	1	reviewed	222	Escherichia coli (strain K12)	83333	25093	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_not_IMEX
P77376	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	346	Escherichia coli (strain K12)	83333	38257	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P77377	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	492	Escherichia coli (strain K12)	83333	53693	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77378	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	312	Escherichia coli (strain K12)	83333	33770	NA	NA	3 out of 5	Inferred from homology	SwissProt_and_IMEX
P77379	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	284	Escherichia coli (strain K12)	83333	31474	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77381	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	475	Escherichia coli (strain K12)	83333	55256	NA	NA	1 out of 5	Inferred from homology	SwissProt_and_IMEX
P77389	1	1	0	0	0	0	0	0	0	0	reviewed	389	Escherichia coli (strain K12)	83333	40064	NA	NA	2 out of 5	Evidence at protein level	SwissProt_not_IMEX
P77390	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	352	Escherichia coli (strain K12)	83333	40077	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77393	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	271	Escherichia coli (strain K12)	83333	31793	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P77395	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	284	Escherichia coli (strain K12)	83333	31791	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77396	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	285	Escherichia coli (strain K12)	83333	32356	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P77397	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	554	Escherichia coli (strain K12)	83333	62186	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77398	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	660	Escherichia coli (strain K12)	83333	74289	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77399	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	714	Escherichia coli (strain K12)	83333	77072	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77400	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	430	Escherichia coli (strain K12)	83333	45659	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P77402	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	303	Escherichia coli (strain K12)	83333	34894	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P77409	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	261	Escherichia coli (strain K12)	83333	29583	NA	NA	2 out of 5	Evidence at transcript level	SwissProt_and_IMEX
P77414	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	279	Escherichia coli (strain K12)	83333	33035	NA	NA	2 out of 5	Predicted	SwissProt_and_IMEX
P77416	1	1	0	0	0	0	0	0	0	1	reviewed	479	Escherichia coli (strain K12)	83333	51755	NA	NA	2 out of 5	Inferred from homology	SwissProt_not_IMEX
